id;MEGNEVEZES;MERTEKEGYSEG;sorszam;MEGNEVEZES2;TARTOMANYLEIRAS;kapcsolat
155;Vázizom tömegmérés kiértékelés (MÁESzP);NULL;0;eltérő érték;NULL;
155;Vázizom tömegmérés kiértékelés (MÁESzP);NULL;1;megfelelő érték;NULL;
155;Vázizom tömegmérés kiértékelés (MÁESzP);NULL;2;ismeretlen;NULL;
156;Csontritkulás vizsgálat;NULL;0;ismeretlen;;
157;Csontritkulás vizsgálat kiértékelés (MÁESzP);NULL;0;eltérő érték;NULL;
157;Csontritkulás vizsgálat kiértékelés (MÁESzP);NULL;1;megfelelő érték;NULL;
157;Csontritkulás vizsgálat kiértékelés (MÁESzP);NULL;2;ismeretlen;NULL;
158;Kontinencia kérdőív (MAESZ) pontszám értékelés 2010;NULL;0;nem értékelhető;NULL;
158;Kontinencia kérdőív (MAESZ) pontszám értékelés 2010;NULL;1;0-3 pont;0-3;
158;Kontinencia kérdőív (MAESZ) pontszám értékelés 2010;NULL;2;4-7 pont;4-7;
158;Kontinencia kérdőív (MAESZ) pontszám értékelés 2010;NULL;3;8-17 pont;8-17;
160;Szülések száma;fő;-1;ismeretlen;;
161;Császármetszéssel szült gyermekek száma;fő;-1;ismeretlen;;
162;Milyen gyakran vizel napközben?;NULL;-1;nincs válasz;NULL;
162;Milyen gyakran vizel napközben?;NULL;0;3-4-szer;NULL;
162;Milyen gyakran vizel napközben?;NULL;1;5-8-szor;NULL;
162;Milyen gyakran vizel napközben?;NULL;2;gyakrabban;NULL;
163;Előfordul, hogy akaratomon kívül vizelést/vizeletszivárgást tapasztalok?;NULL;-1;nincs válasz;NULL;
163;Előfordul, hogy akaratomon kívül vizelést/vizeletszivárgást tapasztalok?;NULL;0;nem;NULL;
163;Előfordul, hogy akaratomon kívül vizelést/vizeletszivárgást tapasztalok?;NULL;1;igen;NULL;
164;Milyen gyakran kell éjszaka vizelnie?;NULL;-1;nincs válasz;NULL;
164;Milyen gyakran kell éjszaka vizelnie?;NULL;0;rendszerint nem kell, néha, egyszer.;NULL;
164;Milyen gyakran kell éjszaka vizelnie?;NULL;1;2-4 szer;NULL;
164;Milyen gyakran kell éjszaka vizelnie?;NULL;2;Többször, mint 4.;NULL;
165;fehérneműbe a vizelet elcseppentés, vagy elfolyás, elsősorban fizikai erőlködés: emelés, cipekedés,;NULL;-1;nincs válasz;NULL;
165;fehérneműbe a vizelet elcseppentés, vagy elfolyás, elsősorban fizikai erőlködés: emelés, cipekedés,;NULL;0;nem;NULL;
165;fehérneműbe a vizelet elcseppentés, vagy elfolyás, elsősorban fizikai erőlködés: emelés, cipekedés,;NULL;1;néha;NULL;
165;fehérneműbe a vizelet elcseppentés, vagy elfolyás, elsősorban fizikai erőlködés: emelés, cipekedés,;NULL;2;gyakran;NULL;
166;A vizelési inger jelentkezésekor azonnal el kell mennie WC-re, vagy tud vele várni?;NULL;-1;nincs válasz;NULL;
166;A vizelési inger jelentkezésekor azonnal el kell mennie WC-re, vagy tud vele várni?;NULL;0;0. Tud várni;NULL;
166;A vizelési inger jelentkezésekor azonnal el kell mennie WC-re, vagy tud vele várni?;NULL;1;1. 15-20 percet tud várni, de sietnie kell.;NULL;
166;A vizelési inger jelentkezésekor azonnal el kell mennie WC-re, vagy tud vele várni?;NULL;2;2. Nem tud várni.;NULL;
167;Előfordul, hogy vizelete elcseppen mielőtt a WC-re érne?;NULL;-1;nincs válasz;NULL;
167;Előfordul, hogy vizelete elcseppen mielőtt a WC-re érne?;NULL;0;Soha;NULL;
167;Előfordul, hogy vizelete elcseppen mielőtt a WC-re érne?;NULL;1;ritkán;NULL;
167;Előfordul, hogy vizelete elcseppen mielőtt a WC-re érne?;NULL;2;gyakran, rendszereresen.;NULL;
168;A vizeletem elsősorban fizikai erőltetésre folyik el.;NULL;0;nem;NULL;
168;A vizeletem elsősorban fizikai erőltetésre folyik el.;NULL;1;igen;NULL;
169;Gyakran kell nappal vizeletet ürítenem (akár napi 8-nál többször) és nagyon sürgősen kell Wc-re menni;NULL;-1;nincs válasz;NULL;
169;Gyakran kell nappal vizeletet ürítenem (akár napi 8-nál többször) és nagyon sürgősen kell Wc-re menni;NULL;0;nem;NULL;
169;Gyakran kell nappal vizeletet ürítenem (akár napi 8-nál többször) és nagyon sürgősen kell Wc-re menni;NULL;1;igen;NULL;
170;Nem érzem a vizelési ingert, csak azt tapasztalom, hogy nedves az alsoneműm. Nem tudom megmondani, h;NULL;-1;nincs válasz;NULL;
170;Nem érzem a vizelési ingert, csak azt tapasztalom, hogy nedves az alsoneműm. Nem tudom megmondani, h;NULL;0;nem;NULL;
170;Nem érzem a vizelési ingert, csak azt tapasztalom, hogy nedves az alsoneműm. Nem tudom megmondani, h;NULL;4;igen;NULL;
171;A vizeletvesztés mellett kifelyezetten vékony sugárban, esetleg, csak cseppekben, erősen préselve tu;NULL;-1;nincs válasz;NULL;
171;A vizeletvesztés mellett kifelyezetten vékony sugárban, esetleg, csak cseppekben, erősen préselve tu;NULL;0;nem;NULL;
171;A vizeletvesztés mellett kifelyezetten vékony sugárban, esetleg, csak cseppekben, erősen préselve tu;NULL;4;igen;NULL;
172;Mennyire zavarja Önt a mindennapokban az akaratlan vizelés (vizeletszivárgás, vagy elcsepegés)? Kére;NULL;-1;nincs válasz;NULL;
172;Mennyire zavarja Önt a mindennapokban az akaratlan vizelés (vizeletszivárgás, vagy elcsepegés)? Kére;NULL;0;0;NULL;
172;Mennyire zavarja Önt a mindennapokban az akaratlan vizelés (vizeletszivárgás, vagy elcsepegés)? Kére;NULL;1;1;NULL;
172;Mennyire zavarja Önt a mindennapokban az akaratlan vizelés (vizeletszivárgás, vagy elcsepegés)? Kére;NULL;2;2;NULL;
172;Mennyire zavarja Önt a mindennapokban az akaratlan vizelés (vizeletszivárgás, vagy elcsepegés)? Kére;NULL;3;3;NULL;
172;Mennyire zavarja Önt a mindennapokban az akaratlan vizelés (vizeletszivárgás, vagy elcsepegés)? Kére;NULL;4;4;NULL;
172;Mennyire zavarja Önt a mindennapokban az akaratlan vizelés (vizeletszivárgás, vagy elcsepegés)? Kére;NULL;5;5;NULL;
172;Mennyire zavarja Önt a mindennapokban az akaratlan vizelés (vizeletszivárgás, vagy elcsepegés)? Kére;NULL;6;6;NULL;
172;Mennyire zavarja Önt a mindennapokban az akaratlan vizelés (vizeletszivárgás, vagy elcsepegés)? Kére;NULL;7;7;NULL;
172;Mennyire zavarja Önt a mindennapokban az akaratlan vizelés (vizeletszivárgás, vagy elcsepegés)? Kére;NULL;8;8;NULL;
172;Mennyire zavarja Önt a mindennapokban az akaratlan vizelés (vizeletszivárgás, vagy elcsepegés)? Kére;NULL;9;9;NULL;
172;Mennyire zavarja Önt a mindennapokban az akaratlan vizelés (vizeletszivárgás, vagy elcsepegés)? Kére;NULL;10;10;NULL;
173;jelentkezett-e már ezzel a problémával orvosánál?;NULL;-1;nincs válasz;NULL;
173;jelentkezett-e már ezzel a problémával orvosánál?;NULL;0;nem;NULL;
173;jelentkezett-e már ezzel a problémával orvosánál?;NULL;1;igen;NULL;
174;Amennyiben igen, akkor hol jelentkezett?;NULL;-1;nincs válasz;NULL;
174;Amennyiben igen, akkor hol jelentkezett?;NULL;0;Háziorvos;NULL;
174;Amennyiben igen, akkor hol jelentkezett?;NULL;1;Nőgyógyász;NULL;
174;Amennyiben igen, akkor hol jelentkezett?;NULL;2;Urológus;NULL;
174;Amennyiben igen, akkor hol jelentkezett?;NULL;3;Egyéb:;NULL;
175;Kinél jelentkezett ink. problémájával (Egyéb);NULL;NULL;NULL;NULL;
176;talált-e valamilyen megoldást problémájára?;NULL;0;nem;NULL;
176;talált-e valamilyen megoldást problémájára?;NULL;1;igen;NULL;
176;talált-e valamilyen megoldást problémájára?;NULL;2;nincs válasz;NULL;
177;Amennyiben igen, milyen megoldást talált?;NULL;-1;nincs válasz;NULL;
177;Amennyiben igen, milyen megoldást talált?;NULL;0;Gyógyszer;NULL;
177;Amennyiben igen, milyen megoldást talált?;NULL;1;Inkontinencia betét;NULL;
177;Amennyiben igen, milyen megoldást talált?;NULL;2;Női higiéniai betét;NULL;
177;Amennyiben igen, milyen megoldást talált?;NULL;3;Torna;NULL;
177;Amennyiben igen, milyen megoldást talált?;NULL;4;Műtét;NULL;
177;Amennyiben igen, milyen megoldást talált?;NULL;5;Egyéb.;NULL;
178;Milyen egyéb megoldást talált ink. problémájára;NULL;NULL;NULL;NULL;
179;Dolgozott, vagy jelenleg dolgozik-e szabadtéren? Ha igen, hány éven keresztül?;NULL;-1;nincs válasz;NULL;
179;Dolgozott, vagy jelenleg dolgozik-e szabadtéren? Ha igen, hány éven keresztül?;NULL;0;Nem;NULL;
179;Dolgozott, vagy jelenleg dolgozik-e szabadtéren? Ha igen, hány éven keresztül?;NULL;1;Igen, kevesebb, mint 1 évet.;NULL;
179;Dolgozott, vagy jelenleg dolgozik-e szabadtéren? Ha igen, hány éven keresztül?;NULL;2;Igen, 1-5 év között;NULL;
179;Dolgozott, vagy jelenleg dolgozik-e szabadtéren? Ha igen, hány éven keresztül?;NULL;3;Igen 6-10 év között;NULL;
179;Dolgozott, vagy jelenleg dolgozik-e szabadtéren? Ha igen, hány éven keresztül?;NULL;4;Igen, több, mint 10 évet;NULL;
180;Hogyan reagál a bőre a napfényre?;NULL;-1;nincs válasz;NULL;
180;Hogyan reagál a bőre a napfényre?;NULL;1;Néha leégek, de általában azonnal lebarnulok.;NULL;
180;Hogyan reagál a bőre a napfényre?;NULL;2;Általában először leégek, majd lebarnulok.;NULL;
180;Hogyan reagál a bőre a napfényre?;NULL;3;Mindíg leégek, alig vagy nehezen barnulok le.;NULL;
180;Hogyan reagál a bőre a napfényre?;NULL;4;Mindig leégek, soha nem barnulok le.;NULL;
181;Szenvedett-e súlyos napégést 18 éves kora előtt (fájdamas, legalább 2 napig tartó napégés, inetnzív;NULL;-1;nincs válasz;NULL;
181;Szenvedett-e súlyos napégést 18 éves kora előtt (fájdamas, legalább 2 napig tartó napégés, inetnzív;NULL;0;nem;NULL;
181;Szenvedett-e súlyos napégést 18 éves kora előtt (fájdamas, legalább 2 napig tartó napégés, inetnzív;NULL;1;Nem emlékszem;NULL;
181;Szenvedett-e súlyos napégést 18 éves kora előtt (fájdamas, legalább 2 napig tartó napégés, inetnzív;NULL;2;igen;NULL;
182;hány alkalommal szenvedett súlyos napégést?;NULL;NULL;NULL;NULL;
183;Jár-e szoláriumba?;NULL;-1;nincs válasz;NULL;
183;Jár-e szoláriumba?;NULL;0;Nem;NULL;
183;Jár-e szoláriumba?;NULL;2;Igen, évente 20-nál kevesebbszer.;NULL;
183;Jár-e szoláriumba?;NULL;3;Igen, évente  több, mint 20 alkalommal.;NULL;
184;Ha azt válaszolta, hogy jelenleg nem szoláriumozik, kérjük arra is válaszoljon, hogy korábban hány é;NULL;NULL;NULL;NULL;
185;Milyen gyakran használ napvédő készítményt (naptej, napvédő krém), ha szabadban tarózkodik? 1 óránál;NULL;-1;nincs válasz;NULL;
185;Milyen gyakran használ napvédő készítményt (naptej, napvédő krém), ha szabadban tarózkodik? 1 óránál;NULL;0;Mindig (0 pont!);NULL;
185;Milyen gyakran használ napvédő készítményt (naptej, napvédő krém), ha szabadban tarózkodik? 1 óránál;NULL;1;Néha;NULL;
185;Milyen gyakran használ napvédő készítményt (naptej, napvédő krém), ha szabadban tarózkodik? 1 óránál;NULL;2;Soha;NULL;
186;Milyen gyakran használ napvédő készítményt (naptej, napvédő krém), ha napozik?;NULL;-1;nincs válasz;NULL;
186;Milyen gyakran használ napvédő készítményt (naptej, napvédő krém), ha napozik?;NULL;0;Soha nem napozom;NULL;
186;Milyen gyakran használ napvédő készítményt (naptej, napvédő krém), ha napozik?;NULL;1;Mindig (0 pont!);NULL;
186;Milyen gyakran használ napvédő készítményt (naptej, napvédő krém), ha napozik?;NULL;2;Néha;NULL;
186;Milyen gyakran használ napvédő készítményt (naptej, napvédő krém), ha napozik?;NULL;3;Soha;NULL;
187;pontszám: Milyen gyakran használ napvédő készítményt (naptej, napvédő krém), ha szabadban tarózkodik;NULL;0;részpont;NULL;
188;Napos (nyári, téli) szabadság heteinek száma évente:;NULL;-1;nincs válasz;NULL;
188;Napos (nyári, téli) szabadság heteinek száma évente:;NULL;0;nincs;NULL;
188;Napos (nyári, téli) szabadság heteinek száma évente:;NULL;2;legfeljebb 2 hét;NULL;
188;Napos (nyári, téli) szabadság heteinek száma évente:;NULL;4;Több, mint 2 hét;NULL;
189;Jár-e rendszeresen házi orvosához?;NULL;-1;nincs válasz;NULL;
189;Jár-e rendszeresen házi orvosához?;NULL;0;igen;NULL;
189;Jár-e rendszeresen házi orvosához?;NULL;1;Ritkán;NULL;
189;Jár-e rendszeresen házi orvosához?;NULL;2;Nem;NULL;
190;Amennyiben azt választotta, hogy jár családorvosához, akkor válaszoljon a következő kérdésre: megviz;NULL;-1;nincs válasz;NULL;
190;Amennyiben azt választotta, hogy jár családorvosához, akkor válaszoljon a következő kérdésre: megviz;NULL;1;Igen;NULL;
190;Amennyiben azt választotta, hogy jár családorvosához, akkor válaszoljon a következő kérdésre: megviz;NULL;2;nem;NULL;
191;Mennyi festékes anyajegyet lát a mellkasán és a hasán?;NULL;-1;nincs válasz;NULL;
191;Mennyi festékes anyajegyet lát a mellkasán és a hasán?;NULL;1;Kevesebb, mint 5;NULL;
191;Mennyi festékes anyajegyet lát a mellkasán és a hasán?;NULL;2;6-10 darab;NULL;
191;Mennyi festékes anyajegyet lát a mellkasán és a hasán?;NULL;3;11-nél több;NULL;
192;Inkontinencia kérdőív összpontszám;NULL;0;pont;NULL;
193;Inkontinencia besorolás;NULL;1;nincs inkontinenciára utaló tünet;NULL;
193;Inkontinencia besorolás;NULL;2;forduljon háziorvosához inkontinencia kivizsgálás céljából;NULL;
194;Bőrgyógyászati kérdőív összpontszám;NULL;0;pont;NULL;
195;Bőrgyógyászati kérdőív besorolás;NULL;0;nem kiértékelhető;NULL;
195;Bőrgyógyászati kérdőív besorolás;NULL;1;kockázat mentes;0-8;
195;Bőrgyógyászati kérdőív besorolás;NULL;2;mérsékelt kockázat;9-15;
195;Bőrgyógyászati kérdőív besorolás;NULL;3;magas kockázat;16-;
196;Az elmúlt félévben gondolt-e arra, hogy megszabaduljon dohányzási szenvedélyétől?;NULL;0;nem;NULL;
196;Az elmúlt félévben gondolt-e arra, hogy megszabaduljon dohányzási szenvedélyétől?;NULL;1;igen;;
196;Az elmúlt félévben gondolt-e arra, hogy megszabaduljon dohányzási szenvedélyétől?;NULL;2;nem ismert;;
197;Elképzelhetőnek tartja-e, hogy segítséggel, egy hónapon belül abbahagyja a dohányzást?;NULL;0;nem;NULL;
197;Elképzelhetőnek tartja-e, hogy segítséggel, egy hónapon belül abbahagyja a dohányzást?;NULL;1;igen;;
197;Elképzelhetőnek tartja-e, hogy segítséggel, egy hónapon belül abbahagyja a dohányzást?;NULL;2;nem ismert;;
198;MÁESzP adatlap első rögzítés időtartama;mp;0;idotartam;NULL;
199;MÁESzP adatlap második rögzítés időtartama;mp;0;idotartam;NULL;
200;Olyan hirtelen kell vizelnem, hogy nem érek oda a wc-re időben?;NULL;0;nem;NULL;
200;Olyan hirtelen kell vizelnem, hogy nem érek oda a wc-re időben?;NULL;1;igen;NULL;
201;Rajzolható-e Diabétesz kockázati grafikon?;NULL;0;Nem kiértékelhető;NULL;
201;Rajzolható-e Diabétesz kockázati grafikon?;NULL;1;FR diagramm rajzolható;NULL;
202;Hemoglobin A1c szint;%;0;ismeretlen;NULL;
203;Hemoglobin A1c szint besorolása;NULL;0;Nem besorolható;;
203;Hemoglobin A1c szint besorolása;NULL;1;normális;7 alatt;
203;Hemoglobin A1c szint besorolása;NULL;2;emelkedett;7 felett;
204;Diabétesz szövődmény kialakulás;NULL;1;Nem értelmezhető;NULL;
204;Diabétesz szövődmény kialakulás;NULL;2;normál kockázat;NULL;
204;Diabétesz szövődmény kialakulás;NULL;3;emelkedett kockázat;NULL;
205;Cukorbetegség esetén halálos szövődmény kialakulásának valószínűsége;%;-1;érvénytelen adat;NULL;
205;Cukorbetegség esetén halálos szövődmény kialakulásának valószínűsége;%;0;nincs kialakult cukorbetegség;NULL;
205;Cukorbetegség esetén halálos szövődmény kialakulásának valószínűsége;%;1;<6;NULL;
205;Cukorbetegség esetén halálos szövődmény kialakulásának valószínűsége;%;2;6<= <7;NULL;
205;Cukorbetegség esetén halálos szövődmény kialakulásának valószínűsége;%;3;7<= <8;NULL;
205;Cukorbetegség esetén halálos szövődmény kialakulásának valószínűsége;%;4;8<= <9;NULL;
205;Cukorbetegség esetén halálos szövődmény kialakulásának valószínűsége;%;5;9<= <10;NULL;
205;Cukorbetegség esetén halálos szövődmény kialakulásának valószínűsége;%;6;10<=;NULL;
206;Végzetes cukorbetegség szövődmény kockázati grafikon rajzolható?;NULL;0;nem rajzolható;;
206;Végzetes cukorbetegség szövődmény kockázati grafikon rajzolható?;NULL;1;rejzolhatóUKPDS35 graf.;NULL;
207;Időre gyűjtött, éjszakai albumin szint besorolása;NULL;0;nem besorolható;<=0;
207;Időre gyűjtött, éjszakai albumin szint besorolása;NULL;1;normál albuminuria szint;<20;
207;Időre gyűjtött, éjszakai albumin szint besorolása;NULL;2;mikroalbuminuria szint;20 - 200;
207;Időre gyűjtött, éjszakai albumin szint besorolása;NULL;3;makroalbuminuria szint;200<;
208;albumin-creatinin szintek hányadosának besorolása;NULL;0;nem besorolható;<=0;
208;albumin-creatinin szintek hányadosának besorolása;NULL;1;normál albuminuria szint;<30;
208;albumin-creatinin szintek hányadosának besorolása;NULL;2;mikroalbuminuria szint;30 - 300;
208;albumin-creatinin szintek hányadosának besorolása;NULL;3;makroalbuminuria szint;300<;
209;Albumin szint besorolás;NULL;0;nem besorolható;;
209;Albumin szint besorolás;NULL;1;normál albuminuria szint;;
209;Albumin szint besorolás;NULL;2;álpozitív albuminuria szint;NULL;
209;Albumin szint besorolás;NULL;3;mikroalbuminuria szint;;
209;Albumin szint besorolás;NULL;4;makroalbuminuria (manifeszt nefropatia) szint;;
210;A mérések időpontjában volt-e hugyúti fertőzése?;NULL;0;nem;NULL;
210;A mérések időpontjában volt-e hugyúti fertőzése?;NULL;1;igen;;
210;A mérések időpontjában volt-e hugyúti fertőzése?;NULL;2;nem ismert;NULL;
211;A mérések időpontjában volt e magas láza?;NULL;0;nem;NULL;
211;A mérések időpontjában volt e magas láza?;NULL;1;igen;;
211;A mérések időpontjában volt e magas láza?;NULL;2;nem ismert;NULL;
212;A mérések időpontjában szívelégtelensége volt-e?;NULL;0;nem;NULL;
212;A mérések időpontjában szívelégtelensége volt-e?;NULL;1;igen;;
212;A mérések időpontjában szívelégtelensége volt-e?;NULL;2;nem ismert;NULL;
213; A mérések időpontja előtt volt-e nagy fizikai terhelésnek kitéve?;NULL;0;nem;NULL;
213; A mérések időpontja előtt volt-e nagy fizikai terhelésnek kitéve?;NULL;1;igen;;
213; A mérések időpontja előtt volt-e nagy fizikai terhelésnek kitéve?;NULL;2;nem ismert;NULL;
214;Kimondható-e, hogy nem beállított diabetesze van?;NULL;-1;nem kiértékelhető;NULL;
214;Kimondható-e, hogy nem beállított diabetesze van?;NULL;0;Nem;NULL;
214;Kimondható-e, hogy nem beállított diabetesze van?;NULL;1;Igen;NULL;
215;Szedett a mérés ideje alatt nem szteroid típusú gyulladáscsökkentőt?;NULL;0;nem;NULL;
215;Szedett a mérés ideje alatt nem szteroid típusú gyulladáscsökkentőt?;NULL;1;igen;;
215;Szedett a mérés ideje alatt nem szteroid típusú gyulladáscsökkentőt?;NULL;2;nem ismert;NULL;
216;Álpozitív albuminuria mérési eredményről lehet szó?;NULL;-1;nem kiértékelhető;NULL;
216;Álpozitív albuminuria mérési eredményről lehet szó?;NULL;0;nem;NULL;
216;Álpozitív albuminuria mérési eredményről lehet szó?;NULL;1;igen;NULL;
217;Ajánlott szenzitív albuminuria eltérést kimutató tesztcsík használata?;NULL;-1;nem számolható;NULL;
217;Ajánlott szenzitív albuminuria eltérést kimutató tesztcsík használata?;NULL;0;nem;NULL;
217;Ajánlott szenzitív albuminuria eltérést kimutató tesztcsík használata?;NULL;1;igen;;
218;Haskörfogat-csípő körfogat aránya;NULL;NULL;NULL;NULL;
219;Haskörfogat-csípőkörfogat arány besorolása;NULL;0;Nem besorolható;;
219;Haskörfogat-csípőkörfogat arány besorolása;NULL;1;normális;"no:<0.85; ffi:<0.9";
219;Haskörfogat-csípőkörfogat arány besorolása;NULL;2;kóros;"no0.85<=; ffi:0.9<=";
220;Véleménye szerint okoz betegséget a túlzott só fogyasztás?;NULL;0;nem;NULL;
220;Véleménye szerint okoz betegséget a túlzott só fogyasztás?;NULL;1;igen;;
220;Véleménye szerint okoz betegséget a túlzott só fogyasztás?;NULL;2;nem ismert;;
221;Milyen gyakran fogyaszt zöldséget, gyümölcsöt?;NULL;0;nem ismert;NULL;
221;Milyen gyakran fogyaszt zöldséget, gyümölcsöt?;NULL;1;naponta;;
221;Milyen gyakran fogyaszt zöldséget, gyümölcsöt?;NULL;2;hetente;;
221;Milyen gyakran fogyaszt zöldséget, gyümölcsöt?;NULL;3;havonta;NULL;
222;Tapasztal rendszeres fülzúgást?;NULL;0;nem;NULL;
222;Tapasztal rendszeres fülzúgást?;NULL;1;igen;;
222;Tapasztal rendszeres fülzúgást?;NULL;2;nem ismert;;
223;Van asztma, allergia betegsége?;NULL;0;nem;NULL;
223;Van asztma, allergia betegsége?;NULL;1;igen;;
223;Van asztma, allergia betegsége?;NULL;2;nem ismert;;
224;Van szembetegsége?;NULL;0;nem;NULL;
224;Van szembetegsége?;NULL;1;igen;;
224;Van szembetegsége?;NULL;2;nem ismert;;
225;Van hallásvesztesége?;NULL;0;nem;NULL;
225;Van hallásvesztesége?;NULL;1;igen;;
225;Van hallásvesztesége?;NULL;2;nem ismert;;
226;Artéria vizsgálati összpontszám;NULL;0;nem;NULL;
226;Artéria vizsgálati összpontszám;NULL;1;igen;;
226;Artéria vizsgálati összpontszám;NULL;2;nem ismert;;
227;Artéria vizsgálat értékelése (MAESZ);NULL;0;eltérő érték;NULL;
227;Artéria vizsgálat értékelése (MAESZ);NULL;1;megfelelő érték;NULL;
